74	325
74	470
74	513
74	732
74	925
75	1099
75	1098
75	0
75	50
75	175
75	383
75	499
75	544
75	738
75	933
76	1100
76	1099
76	13
76	32
76	73
76	285
76	401
76	602
76	732
76	899
77	1101
77	1100
77	2
77	58
77	96
77	305
77	445
77	613
77	758
77	958
78	1102
78	1101
78	22
78	35
78	81
78	129
78	193
78	477
78	648
78	848
78	985
79	1103
79	1102
79	4
79	38
79	96
79	166
79	233
79	500
79	677
79	864
79	1003
80	1104
80	1103
80	18
80	40
80	71
80	147
80	260
80	400
80	643
80	775
80	970
81	1105
81	1104
81	8
81	48
81	124
81	185
81	314
81	440
81	689
81	804
81	993
82	1106
82	1105
82	6
82	47
82	81
82	328
82	460
82	586
82	712
82	849
83	1107
83	1106
83	9
83	52
83	127
83	380
83	494
83	632
83	736
83	877
84	1108
84	1107
84	24
84	45
84	93
84	349
84	529
84	792
84	896
85	1109
85	1108
85	30
85	50
85	106
85	358
85	566
85	827
85	932
86	1110
86	1109
86	5
86	32
86	143
86	219
86	283
86	523
86	643
86	858
87	1111
87	1110
87	29
87	54
87	173
87	230
87	298
87	559
87	672
87	886
88	1112
88	1111
88	25
88	58
88	73
88	199
88	390
88	577
88	776
88	983
89	1113
89	1112
89	20
89	32
89	125
89	228
89	432
89	613
89	823
89	993
90	1114
90	1113
90	2
90	50
90	154
90	326
90	471
90	514
90	733
90	926
91	1115
91	1114
91	1
91	51
91	176
91	352
91	500
91	545
91	739
91	934
92	1116
92	1115
92	14
92	33
92	74
92	286
92	402
92	603
92	733
92	900
93	1117
93	1116
93	3
93	59
93	97
93	306
93	446
93	614
93	759
93	959
94	1118
94	1117
94	23
94	36
94	82
94	130
94	194
94	478
94	649
94	849
94	986
95	1119
95	1118
95	5
95	39
95	97
95	167
95	234
95	501
95	678
95	865
95	1004
96	1120
96	1119
96	19
96	41
96	72
96	148
96	261
96	401
96	644
96	776
96	971
97	1121
97	1120
97	9
97	49
97	125
97	186
97	315
97	441
97	690
97	805
97	994
98	1122
98	1121
98	7
98	48
98	82
98	329
98	461
98	587
98	713
98	850
99	1123
99	1122
99	10
99	53
99	96
99	381
99	495
99	633
99	737
99	878
100	1124
100	1123
100	25
100	46
100	94
100	350
100	530
100	793
100	897
101	1125
101	1124
101	31
101	51
101	107
101	359
101	567
101	828
101	933
102	1126
102	1125
102	6
102	33
102	144
102	220
102	284
102	524
102	644
102	859
103	1127
103	1126
103	30
103	55
103	174
103	231
103	299
103	560
103	673
103	887
104	1128
104	1127
104	26
104	59
104	74
104	200
104	391
104	578
104	777
104	984
105	1129
105	1128
105	21
105	33
105	126
105	229
105	433
105	614
105	824
105	994
106	1130
106	1129
106	3
106	51
106	155
106	327
106	472
106	515
106	734
106	927
107	1131
107	1130
107	2
107	52
107	177
107	353
107	501
107	546
107	740
107	935
108	1132
108	1131
108	15
108	34
108	75
108	287
108	403
108	604
108	734
108	901
109	1133
109	1132
109	4
109	60
109	98
109	307
109	447
109	615
109	760
109	928
110	1134
110	1133
110	24
110	37
110	83
110	131
110	195
110	479
110	650
110	850
110	987
111	1135
111	1134
111	6
111	40
111	98
111	168
111	235
111	502
111	679
111	866
111	1005
112	1136
112	1135
112	20
112	42
112	73
112	149
112	262
112	402
112	645
112	777
112	972
113	1137
113	1136
113	10
113	50
113	126
113	187
113	316
113	442
113	691
113	806
113	995
114	1138
114	1137
114	8
114	49
114	83
114	330
114	462
114	588
114	714
114	851
115	1139
115	1138
115	11
115	54
115	97
115	382
115	496
115	634
115	738
115	879
116	1140
116	1139
116	26
116	47
116	95
116	351
116	531
116	794
116	898
117	1141
117	1140
117	0
117	52
117	108
117	360
117	568
117	829
117	934
118	1142
118	1141
118	7
118	34
118	145
118	221
118	285
118	525
118	645
118	860
119	1143
119	1142
119	31
119	56
119	175
119	232
119	300
119	561
119	674
119	888
120	1144
120	1143
120	27
120	60
120	75
120	201
120	392
120	579
120	778
120	985
121	1145
121	1144
121	22
121	34
121	127
121	230
121	434
121	615
121	825
121	995
122	1146
122	1145
122	4
122	52
122	156
122	328
122	473
122	516
122	735
122	896
123	1147
123	1146
123	3
123	53
123	178
123	354
123	502
123	547
123	741
123	936
124	1148
124	1147
124	16
124	35
124	76
124	256
124	404
124	605
124	735
124	902
125	1149
125	1148
125	5
125	61
125	99
125	308
125	416
125	616
125	761
125	929
126	1150
126	1149
126	25
126	38
126	84
126	132
126	196
126	448
126	651
126	851
126	988
127	1151
127	1150
127	7
127	41
127	99
127	169
127	236
127	503
127	680
127	867
127	1006
128	1152
128	1151
128	21
128	43
128	74
128	150
128	263
128	403
128	646
128	778
128	973
129	1153
129	1152
129	11
129	51
129	127
129	188
129	317
129	443
129	692
129	807
129	996
130	1154
130	1153
130	9
130	50
130	84
130	331
130	463
130	589
130	715
130	852
131	1155
131	1154
131	12
131	55
131	98
131	383
131	497
131	635
131	739
131	880
132	1156
132	1155
132	27
132	48
132	64
132	320
132	532
132	795
132	899
133	1157
133	1156
133	1
133	53
133	109
133	361
133	569
133	830
133	935
134	1158
134	1157
134	8
134	35
134	146
134	222
134	286
134	526
134	646
134	861
135	1159
135	1158
135	0
135	57
135	176
135	233
135	301
135	562
135	675
135	889
136	1160
136	1159
136	28
136	61
136	76
136	202
136	393
136	580
136	779
136	986
137	1161
137	1160
137	23
137	35
137	96
137	231
137	435
137	616
137	826
137	996
138	1162
138	1161
138	5
138	53
138	157
138	329
138	474
138	517
138	704
138	897
139	1163
139	1162
139	4
139	54
139	179
139	355
139	503
139	548
139	742
139	937
140	1164
140	1163
140	17
140	36
140	77
140	257
140	405
140	606
140	704
140	903
141	1165
141	1164
141	6
141	62
141	100
141	309
141	417
141	617
141	762
141	930
142	1166
142	1165
142	26
142	39
142	85
142	133
142	197
142	449
142	652
142	852
142	989
143	1167
143	1166
143	8
143	42
143	100
143	170
143	237
143	504
143	681
143	868
143	1007
144	1168
144	1167
144	22
144	44
144	75
144	151
144	264
144	404
144	647
144	779
144	974
145	1169
145	1168
145	12
145	52
145	96
145	189
145	318
145	444
145	693
145	808
145	997
146	1170
146	1169
146	10
146	51
146	85
146	332
146	464
146	590
146	716
146	853
147	1171
147	1170
147	13
147	56
147	99
147	352
147	498
147	636
147	740
147	881
148	1172
148	1171
148	28
148	49
148	65
148	321
148	533
148	796
148	900
149	1173
149	1172
149	2
149	54
149	110
149	362
149	570
149	831
149	936
150	1174
150	1173
150	9
150	36
150	147
150	223
150	287
150	527
150	647
150	862
151	1175
151	1174
151	1
151	58
151	177
151	234
151	302
151	563
151	676
151	890
152	1176
152	1175
152	29
152	62
152	77
152	203
152	394
152	581
152	780
152	987
153	1177
153	1176
153	24
153	36
153	97
153	232
153	436
153	617
153	827
153	997
154	1178
154	1177
154	6
154	54
154	158
154	330
154	475
154	518
154	705
154	898
155	1179
155	1178
155	5
155	55
155	180
155	356
155	504
155	549
155	743
155	938
156	1180
156	1179
156	18
156	37
156	78
156	258
156	406
156	607
156	705
156	904
157	1181
157	1180
157	7
157	63
157	101
157	310
157	418
157	618
157	763
157	931
158	1182
158	1181
158	27
158	40
158	86
158	134
158	198
158	450
158	653
158	853
158	990
159	1183
159	1182
159	9
159	43
159	101
159	171
159	238
159	505
159	682
159	869
159	1008
160	1184
160	1183
160	23
160	45
160	76
160	152
160	265
160	405
160	648
160	780
160	975
161	1185
161	1184
161	13
161	53
161	97
161	190
161	319
161	445
161	694
161	809
161	998
162	1186
162	1185
162	11
162	52
162	86
162	333
162	465
162	591
162	717
162	854
163	1187
163	1186
163	14
163	57
163	100
163	353
163	499
163	637
163	741
163	882
164	1188
164	1187
164	29
164	50
164	66
164	322
164	534
164	797
164	901
165	1189
165	1188
165	3
165	55
165	111
165	363
165	571
165	800
165	937
166	1190
166	1189
166	10
166	37
166	148
166	192
166	256
166	528
166	648
166	863
167	1191
167	1190
167	2
167	59
167	178
167	235
167	303
167	564
167	677
167	891
168	1192
168	1191
168	30
168	63
168	78
168	204
168	395
168	582
168	781
168	988
169	1193
169	1192
169	25
169	37
169	98
169	233
169	437
169	618
169	828
169	998
170	1194
170	1193
170	7
170	55
170	159
170	331
170	476
170	519
170	706
170	899
171	1195
171	1194
171	6
171	56
171	181
171	357
171	505
171	550
171	744
171	939
172	1196
172	1195
172	19
172	38
172	79
172	259
172	407
172	576
172	706
172	905
173	1197
173	1196
173	8
173	32
173	102
173	311
173	419
173	619
173	764
173	932
174	1198
174	1197
174	28
174	41
174	87
174	135
174	199
174	451
174	654
174	854
174	991
175	1199
175	1198
175	10
175	44
175	102
175	172
175	239
175	506
175	683
175	870
175	1009
176	1200
176	1199
176	24
176	46
176	77
176	153
176	266
176	406
176	649
176	781
176	976
177	1201
177	1200
177	14
177	54
177	98
177	191
177	288
177	446
177	695
177	810
177	999
178	1202
178	1201
178	12
178	53
178	87
178	334
178	466
178	592
178	718
178	855
179	1203
179	1202
179	15
179	58
179	101
179	354
179	500
179	638
179	742
179	883
180	1204
180	1203
180	30
180	51
180	67
180	323
180	535
180	798
180	902
181	1205
181	1204
181	4
181	56
181	112
181	364
181	572
181	801
181	938
182	1206
182	1205
182	11
182	38
182	149
182	193
182	257
182	529
182	649
182	832
183	1207
183	1206
183	3
183	60
183	179
183	236
183	304
183	565
183	678
183	892
184	1208
184	1207
184	31
184	32
184	79
184	205
184	396
184	583
184	782
184	989
185	1209
185	1208
185	26
185	38
185	99
185	234
185	438
185	619
185	829
185	999
186	1210
186	1209
186	8
186	56
186	128
186	332
186	477
186	520
186	707
186	900
187	1211
187	1210
187	7
187	57
187	182
187	358
187	506
187	551
187	745
187	940
188	1212
188	1211
188	20
188	39
188	80
188	260
188	408
188	577
188	707
188	906
189	1213
189	1212
189	9
189	33
189	103
189	312
189	420
189	620
189	765
189	933
190	1214
190	1213
190	29
190	42
190	88
190	136
190	200
190	452
190	655
190	855
190	960
191	1215
191	1214
191	11
191	45
191	103
191	173
191	240
191	507
191	684
191	871
191	1010
192	1216
192	1215
192	25
192	47
192	78
192	154
192	267
192	407
192	650
192	782
192	977
193	1217
193	1216
193	15
193	55
193	99
193	160
193	289
193	447
193	696
193	811
193	1000
194	1218
194	1217
194	13
194	54
194	88
194	335
194	467
194	593
194	719
194	856
195	1219
195	1218
195	16
195	59
195	102
195	355
195	501
195	639
195	743
195	884
196	1220
196	1219
196	31
196	52
196	68
196	324
196	536
196	799
196	903
197	1221
197	1220
197	5
197	57
197	113
197	365
197	573
197	802
197	939
198	1222
198	1221
198	12
198	39
198	150
198	194
198	258
198	530
198	650
198	833
199	1223
199	1222
199	4
199	61
199	180
199	237
199	305
199	566
199	679
199	893
200	1224
200	1223
200	0
200	33
200	80
200	206
200	397
200	584
200	783
200	990
201	1225
201	1224
201	27
201	39
201	100
201	235
201	439
201	620
201	830
201	1000
202	1226
202	1225
202	9
202	57
202	129
202	333
202	478
202	521
202	708
202	901
203	1227
203	1226
203	8
203	58
203	183
203	359
203	507
203	552
203	746
203	941
204	1228
204	1227
204	21
204	40
204	81
204	261
204	409
204	578
204	708
204	907
205	1229
205	1228
205	10
205	34
205	104
205	313
205	421
205	621
205	766
205	934
206	1230
206	1229
206	30
206	43
206	89
206	137
206	201
206	453
206	656
206	856
206	961
207	1231
207	1230
207	12
207	46
207	104
207	174
207	241
207	508
207	685
207	872
207	1011
208	1232
208	1231
208	26
208	48
208	79
208	155
208	268
208	408
208	651
208	783
208	978
209	1233
209	1232
209	16
209	56
209	100
209	161
209	290
209	416
209	697
209	812
209	1001
210	1234
210	1233
210	14
210	55
210	89
210	336
210	468
210	594
210	720
210	857
211	1235
211	1234
211	17
211	60
211	103
211	356
211	502
211	608
211	744
211	885
212	1236
212	1235
212	0
212	53
212	69
212	325
212	537
212	768
212	904
213	1237
213	1236
213	6
213	58
213	114
213	366
213	574
213	803
213	940
214	1238
214	1237
214	13
214	40
214	151
214	195
214	259
214	531
214	651
214	834
215	1239
215	1238
215	5
215	62
215	181
215	238
215	306
215	567
215	680
215	894
216	1240
216	1239
216	1
216	34
216	81
216	207
216	398
216	585
216	784
216	991
217	1241
217	1240
217	28
217	40
217	101
217	236
217	440
217	621
217	831
217	1001
218	1242
218	1241
218	10
218	58
218	130
218	334
218	479
218	522
218	709
218	902
219	1243
219	1242
219	9
219	59
219	184
219	360
219	508
219	553
219	747
219	942
220	1244
220	1243
220	22
220	41
220	82
220	262
220	410
220	579
220	709
220	908
221	1245
221	1244
221	11
221	35
221	105
221	314
221	422
221	622
221	767
221	935
222	1246
222	1245
222	31
222	44
222	90
222	138
222	202
222	454
222	657
222	857
222	962
223	1247
223	1246
223	13
223	47
223	105
223	175
223	242
223	509
223	686
223	873
223	1012
224	1248
224	1247
224	27
224	49
224	80
224	156
224	269
224	409
224	652
224	784
224	979
225	1249
225	1248
225	17
225	57
225	101
225	162
225	291
225	417
225	698
225	813
225	1002
226	1250
226	1249
226	15
226	56
226	90
226	337
226	469
226	595
226	721
226	858
227	1251
227	1250
227	18
227	61
227	104
227	357
227	503
227	609
227	745
227	886
228	1252
228	1251
228	1
228	54
228	70
228	326
228	538
228	769
228	905
229	1253
229	1252
229	7
229	59
229	115
229	367
229	575
229	804
229	941
230	1254
230	1253
230	14
230	41
230	152
230	196
230	260
230	532
230	652
230	835
231	1255
231	1254
231	6
231	63
231	182
231	239
231	307
231	568
231	681
231	895
232	1256
232	1255
232	2
232	35
232	82
232	208
232	399
232	586
232	785
232	960
233	1257
233	1256
233	29
233	41
233	102
233	237
233	441
233	622
233	800
233	1002
234	1258
234	1257
234	11
234	59
234	131
234	335
234	448
234	523
234	710
234	903
235	1259
235	1258
235	10
235	60
235	185
235	361
235	509
235	554
235	748
235	943
236	1260
236	1259
236	23
236	42
236	83
236	263
236	411
236	580
236	710
236	909
237	1261
237	1260
237	12
237	36
237	106
237	315
237	423
237	623
237	736
237	936
238	1262
238	1261
238	0
238	45
238	91
238	139
238	203
238	455
238	658
238	858
238	963
239	1263
239	1262
239	14
239	48
239	106
239	176
239	243
239	510
239	687
239	874
239	1013
240	1264
240	1263
240	28
240	50
240	81
240	157
240	270
240	410
240	653
240	785
240	980
241	1265
241	1264
241	18
241	58
241	102
241	163
241	292
241	418
241	699
241	814
241	1003
242	1266
242	1265
242	16
242	57
242	91
242	338
242	470
242	596
242	722
242	859
243	1267
243	1266
243	19
243	62
243	105
243	358
243	504
243	610
243	746
243	887
244	1268
244	1267
244	2
244	55
244	71
244	327
244	539
244	770
244	906
245	1269
245	1268
245	8
245	60
245	116
245	368
245	544
245	805
245	942
246	1270
246	1269
246	15
246	42
246	153
246	197
246	261
246	533
246	653
246	836
247	1271
247	1270
247	7
247	32
247	183
247	240
247	308
247	569
247	682
247	864
248	1272
248	1271
248	3
248	36
248	83
248	209
248	400
248	587
248	786
248	961
249	1273
249	1272
249	30
249	42
249	103
249	238
249	442
249	623
249	801
249	1003
250	1274
250	1273
250	12
250	60
250	132
250	336
250	449
250	524
250	711
250	904
251	1275
251	1274
251	11
251	61
251	186
251	362
251	510
251	555
251	749
251	944
252	1276
252	1275
252	24
252	43
252	84
252	264
252	412
252	581
252	711
252	910
253	1277
253	1276
253	13
253	37
253	107
253	316
253	424
253	624
253	737
253	937
254	1278
254	1277
254	1
254	46
254	92
254	140
254	204
254	456
254	659
254	859
254	964
255	1279
255	1278
255	15
255	49
255	107
255	177
255	244
255	511
255	688
255	875
255	1014
256	1280
256	1279
256	29
256	51
256	82
256	158
256	271
256	411
256	654
256	786
256	981
257	1281
257	1280
257	19
257	59
257	103
257	164
257	293
257	419
257	700
257	815
257	1004
258	1282
258	1281
258	17
258	58
258	92
258	339
258	471
258	597
258	723
258	860
259	1283
259	1282
259	20
259	63
259	106
259	359
259	505
259	611
259	747
259	888
260	1284
260	1283
260	3
260	56
260	72
260	328
260	540
260	771
260	907
261	1285
261	1284
261	9
261	61
261	117
261	369
261	545
261	806
261	943
262	1286
262	1285
262	16
262	43
262	154
262	198
262	262
262	534
262	654
262	837
263	1287
263	1286
263	8
263	33
263	184
263	241
263	309
263	570
263	683
263	865
264	1288
264	1287
264	4
264	37
264	84
264	210
264	401
264	588
264	787
264	962
265	1289
265	1288
265	31
265	43
265	104
265	239
265	443
265	624
265	802
265	1004
266	1290
266	1289
266	13
266	61
266	133
266	337
266	450
266	525
266	712
266	905
267	1291
267	1290
267	12
267	62
267	187
267	363
267	511
267	556
267	750
267	945
268	1292
268	1291
268	25
268	44
268	85
268	265
268	413
268	582
268	712
268	911
269	1293
269	1292
269	14
269	38
269	108
269	317
269	425
269	625
269	738
269	938
270	1294
270	1293
270	2
270	47
270	93
270	141
270	205
270	457
270	660
270	860
270	965
271	1295
271	1294
271	16
271	50
271	108
271	178
271	245
271	480
271	689
271	876
271	1015
272	1296
272	1295
272	30
272	52
272	83
272	159
272	272
272	412
272	655
272	787
272	982
273	1297
273	1296
273	20
273	60
273	104
273	165
273	294
273	420
273	701
273	816
273	1005
274	1298
274	1297
274	18
274	59
274	93
274	340
274	472
274	598
274	724
274	861
275	1299
275	1298
275	21
275	32
275	107
275	360
275	506
275	612
275	748
275	889
276	1300
276	1299
276	4
276	57
276	73
276	329
276	541
276	772
276	908
277	1301
277	1300
277	10
277	62
277	118
277	370
277	546
277	807
277	944
278	1302
278	1301
278	17
278	44
278	155
278	199
278	263
278	535
278	655
278	838
279	1303
279	1302
279	9
279	34
279	185
279	242
279	310
279	571
279	684
279	866
280	1304
280	1303
280	5
280	38
280	85
280	211
280	402
280	589
280	788
280	963
281	1305
281	1304
281	0
281	44
281	105
281	240
281	444
281	625
281	803
281	1005
282	1306
282	1305
282	14
282	62
282	134
282	338
282	451
282	526
282	713
282	906
283	1307
283	1306
283	13
283	63
283	188
283	364
283	480
283	557
283	751
283	946
284	1308
284	1307
284	26
284	45
284	86
284	266
284	414
284	583
284	713
284	912
285	1309
285	1308
285	15
285	39
285	109
285	318
285	426
285	626
285	739
285	939
286	1310
286	1309
286	3
286	48
286	94
286	142
286	206
286	458
286	661
286	861
286	966
287	1311
287	1310
287	17
287	51
287	109
287	179
287	246
287	481
287	690
287	877
287	1016
288	1312
288	1311
288	31
288	53
288	84
288	128
288	273
288	413
288	656
288	788
288	983
289	1313
289	1312
289	21
289	61
289	105
289	166
289	295
289	421
289	702
289	817
289	1006
290	1314
290	1313
290	19
290	60
290	94
290	341
290	473
290	599
290	725
290	862
291	1315
291	1314
291	22
291	33
291	108
291	361
291	507
291	613
291	749
291	890
292	1316
292	1315
292	5
292	58
292	74
292	330
292	542
292	773
292	909
293	1317
293	1316
293	11
293	63
293	119
293	371
293	547
293	808
293	945
294	1318
294	1317
294	18
294	45
294	156
294	200
294	264
294	536
294	656
294	839
295	1319
295	1318
295	10
295	35
295	186
295	243
295	311
295	572
295	685
295	867
296	1320
296	1319
296	6
296	39
296	86
296	212
296	403
296	590
296	789
296	964
297	1321
297	1320
297	1
297	45
297	106
297	241
297	445
297	626
297	804
297	1006
298	1322
298	1321
298	15
298	63
298	135
298	339
298	452
298	527
298	714
298	907
299	1323
299	1322
299	14
299	32
299	189
299	365
299	481
299	558
299	752
299	947
300	1324
300	1323
300	27
300	46
300	87
300	267
300	415
300	584
300	714
300	913
301	1325
301	1324
301	16
301	40
301	110
301	319
301	427
301	627
301	740
301	940
302	1326
302	1325
302	4
302	49
302	95
302	143
302	207
302	459
302	662
302	862
302	967
303	1327
303	1326
303	18
303	52
303	110
303	180
303	247
303	482
303	691
303	878
303	1017
304	1328
304	1327
304	0
304	54
304	85
304	129
304	274
304	414
304	657
304	789
304	984
305	1329
305	1328
305	22
305	62
305	106
305	167
305	296
305	422
305	703
305	818
305	1007
306	1330
306	1329
306	20
306	61
306	95
306	342
306	474
306	600
306	726
306	863
307	1331
307	1330
307	23
307	34
307	109
307	362
307	508
307	614
307	750
307	891
308	1332
308	1331
308	6
308	59
308	75
308	331
308	543
308	774
308	910
309	1333
309	1332
309	12
309	32
309	120
309	372
309	548
309	809
309	946
310	1334
310	1333
310	19
310	46
310	157
310	201
310	265
310	537
310	657
310	840
311	1335
311	1334
311	11
311	36
311	187
311	244
311	312
311	573
311	686
311	868
312	1336
312	1335
312	7
312	40
312	87
312	213
312	404
312	591
312	790
312	965
313	1337
313	1336
313	2
313	46
313	107
313	242
313	446
313	627
313	805
313	1007
314	1338
314	1337
314	16
314	32
314	136
314	340
314	453
314	528
314	715
314	908
315	1339
315	1338
315	15
315	33
315	190
315	366
315	482
315	559
315	753
315	948
316	1340
316	1339
316	28
316	47
316	88
316	268
316	384
316	585
316	715
316	914
317	1341
317	1340
317	17
317	41
317	111
317	288
317	428
317	628
317	741
317	941
318	1342
318	1341
318	5
318	50
318	64
318	144
318	208
318	460
318	663
318	863
318	968
319	1343
319	1342
319	19
319	53
319	111
319	181
319	248
319	483
319	692
319	879
319	1018
320	1344
320	1343
320	1
320	55
320	86
320	130
320	275
320	415
320	658
320	790
320	985
321	1345
321	1344
321	23
321	63
321	107
321	168
321	297
321	423
321	672
321	819
321	1008
322	1346
322	1345
322	21
322	62
322	64
322	343
322	475
322	601
322	727
322	832
323	1347
323	1346
323	24
323	35
323	110
323	363
323	509
323	615
323	751
323	892
324	1348
324	1347
324	7
324	60
324	76
324	332
324	512
324	775
324	911
325	1349
325	1348
325	13
325	33
325	121
325	373
325	549
325	810
325	947
326	1350
326	1349
326	20
326	47
326	158
326	202
326	266
326	538
326	658
326	841
327	1351
327	1350
327	12
327	37
327	188
327	245
327	313
327	574
327	687
327	869
328	1352
328	1351
328	8
328	41
328	88
